STRM,SUBJECT,CATALOG_NBR,LOCATION,ENRL_CAP,SSR_COMPONENT,ENRL_TOT,INSTRUCTORS
1137,ENSC,898,OFF,10,SEC,0,
1137,ENSC,899,BURNABY,100,SEC,53,
1137,ENSC,899,OFF,20,SEC,1,
1137,MACM,101,BURNABY,192,LEC,192,Andrei Bulatov
1137,MACM,101,BURNABY,24,TUT,24,Andrei Bulatov
1137,MACM,101,BURNABY,24,TUT,24,Andrei Bulatov
1137,MACM,101,BURNABY,24,TUT,24,Andrei Bulatov
1137,MACM,101,BURNABY,24,TUT,24,Andrei Bulatov
1137,MACM,101,BURNABY,24,TUT,24,Andrei Bulatov
1137,MACM,101,BURNABY,24,TUT,24,Andrei Bulatov
1137,MACM,101,BURNABY,24,TUT,24,Andrei Bulatov
1137,MACM,101,BURNABY,24,TUT,24,Andrei Bulatov
1137,MACM,101,SURREY,100,LEC,99,Kay Wiese
1137,MACM,101,SURREY,25,TUT,25,Kay Wiese
1137,MACM,101,SURREY,25,TUT,25,Kay Wiese
1137,MACM,101,SURREY,25,TUT,25,Kay Wiese
1137,MACM,101,SURREY,24,TUT,24,Kay Wiese
1137,MACM,101,HRBRCNTR,60,LEC,59,Pavol Hell
1137,MACM,201,BURNABY,300,LEC,226,Karen Yeats
1137,MACM,201,BURNABY,60,OPL,0,
1137,MACM,204,BURNABY,40,LEC,25,Michael Monagan
1137,MACM,204,BURNABY,22,LAB,25,
1137,MACM,316,BURNABY,216,LEC,162,John Stockie
1137,MACM,316,BURNABY,36,TUT,26,
1137,MACM,316,BURNABY,36,TUT,27,
1137,MACM,316,BURNABY,36,TUT,32,
1137,MACM,316,BURNABY,36,TUT,13,
1137,MACM,316,BURNABY,36,TUT,34,
1137,MACM,316,BURNABY,33,TUT,30,
1137,MACM,409,BURNABY,30,LEC,11,Manfred Trummer
1137,MACM,442,BURNABY,30,LEC,8,Petr Lisonek
1137,MATH,100,BURNABY,326,LEC,253,Sophie Burrill
1137,MATH,100,SURREY,102,LEC,75,Pooja Pandey
1137,MATH,100,BURNABY,60,OPL,0,
1137,MATH,100,SURREY,80,OPL,0,
1137,MATH,150,BURNABY,300,LEC,257,Brenda Davison
1137,MATH,150,SURREY,150,LEC,86,Chiaka Drakes
1137,MATH,150,BURNABY,60,OPL,0,
1137,MATH,150,SURREY,90,OPL,0,
1137,MATH,151,BURNABY,440,LEC,349,Jamie Mulholland
1137,MATH,151,SURREY,102,LEC,54,Zhaosong Lu
1137,MATH,151,BURNABY,1,SEC,1,
1137,MATH,151,BURNABY,0,OPL,0,
1137,MATH,151,SURREY,0,OPL,0,
1137,MATH,152,BURNABY,300,LEC,248,Luis Goddyn
1137,MATH,152,BURNABY,60,OPL,0,
1137,MATH,154,BURNABY,504,LEC,488,Justin Gray
1137,MATH,154,SURREY,200,LEC,165,"Abraham Punnen, Daniela Marinescu"
1137,MATH,154,BURNABY,60,OPL,0,
1137,MATH,154,SURREY,150,OPL,0,
1137,MATH,157,BURNABY,504,LEC,475,Stephen Choi
1137,MATH,157,SURREY,151,LEC,134,Chiaka Drakes
1137,MATH,157,BURNABY,1,SEC,1,
1137,MATH,157,BURNABY,60,OPL,0,
1137,MATH,157,SURREY,60,OPL,0,
1137,MATH,190,BURNABY,45,SEC,28,Brenda Davison
1137,MATH,190,BURNABY,120,LEC,98,Malgorzata Dubiel
1137,MATH,190,BURNABY,60,OPL,0,
1137,MATH,232,BURNABY,253,LEC,242,Cedric Chauve
1137,MATH,232,SURREY,90,LEC,77,Youssef Qranfal
1137,MATH,232,BURNABY,60,OPL,0,
1137,MATH,232,SURREY,48,OPL,0,
1137,MATH,242,BURNABY,78,LEC,71,Tom Archibald
1137,MATH,242,BURNABY,39,TUT,34,
1137,MATH,242,BURNABY,39,TUT,37,
1137,MATH,251,BURNABY,254,LEC,241,Ralf Wittenberg
1137,MATH,251,SURREY,102,LEC,69,Vijaykumar Singh
1137,MATH,251,BURNABY,60,OPL,0,
1137,MATH,251,SURREY,72,OPL,0,
1137,MATH,304,BURNABY,75,LEC,76,Matthew DeVos
1137,MATH,304,BURNABY,25,TUT,25,
1137,MATH,304,BURNABY,25,TUT,30,
1137,MATH,304,BURNABY,25,TUT,21,
1137,MATH,308,BURNABY,99,LEC,98,Petr Lisonek
1137,MATH,308,BURNABY,36,TUT,36,
1137,MATH,308,BURNABY,36,TUT,35,
1137,MATH,308,BURNABY,32,TUT,27,
1137,MATH,308,SURREY,32,LEC,7,Daryl Funk
1137,MATH,308,SURREY,32,TUT,7,
1137,MATH,310,SURREY,102,LEC,88,Kirill Gostaf
1137,MATH,310,SURREY,34,TUT,29,
1137,MATH,310,SURREY,34,TUT,31,
1137,MATH,310,SURREY,34,TUT,28,
1137,MATH,310,BURNABY,192,LEC,182,Roberto Armenta Barrera
1137,MATH,310,BURNABY,32,TUT,32,
1137,MATH,310,BURNABY,32,TUT,31,
1137,MATH,310,BURNABY,32,TUT,30,
1137,MATH,310,BURNABY,32,TUT,29,
1137,MATH,310,BURNABY,32,TUT,31,
1137,MATH,310,BURNABY,32,TUT,1,
1137,MATH,310,BURNABY,32,TUT,28,
1137,MATH,322,BURNABY,72,LEC,66,Marni Mishna
1137,MATH,322,BURNABY,36,TUT,33,
1137,MATH,322,BURNABY,36,TUT,33,
1137,MATH,336,BURNABY,20,SEC,2,Stuart Billings
1137,MATH,336,OFF,20,SEC,0,Stuart Billings
1137,MATH,337,BURNABY,20,SEC,2,Stuart Billings
1137,MATH,337,OFF,20,SEC,0,Stuart Billings
1137,MATH,340,BURNABY,64,LEC,51,Nils Bruin
1137,MATH,340,BURNABY,32,TUT,27,
1137,MATH,340,BURNABY,32,TUT,24,
1137,MATH,345,BURNABY,45,LEC,25,Bojan Mohar
1137,MATH,345,BURNABY,32,TUT,25,
1137,MATH,348,SURREY,34,LEC,25,Scott Pai
1137,MATH,348,SURREY,34,TUT,25,
1137,MATH,370W,BURNABY,32,LEC,7,Jonathan Jedwab
1137,MATH,370W,BURNABY,32,TUT,7,
1137,MATH,418,BURNABY,40,LEC,22,Weiran Sun
1137,MATH,425,BURNABY,20,LEC,13,Nilima Nigam
1137,MATH,436,BURNABY,20,SEC,2,Stuart Billings
1137,MATH,436,OFF,20,SEC,0,Stuart Billings
1137,MATH,437,BURNABY,20,SEC,1,Stuart Billings
1137,MATH,437,OFF,20,SEC,0,Stuart Billings
1137,MATH,486,BURNABY,20,SEC,0,
1137,MATH,486,OFF,20,SEC,0,Stuart Billings
1137,MATH,603,BURNABY,20,SEM,16,Rina Zazkis
1137,MATH,709,BURNABY,10,LEC,2,Manfred Trummer
1137,MATH,718,BURNABY,10,LEC,1,Weiran Sun
1137,MATH,725,BURNABY,4,LEC,2,Nilima Nigam
1137,MATH,742,BURNABY,10,LEC,1,Petr Lisonek
1137,MATH,800,BURNABY,25,LEC,4,Luis Goddyn
1137,MATH,800,BURNABY,5,LEC,5,Petr Lisonek
1137,MATH,800,BURNABY,25,LEC,7,Karen Yeats
1137,MATH,877,BURNABY,5,SEC,0,. Faculty
1137,MATH,879,BURNABY,6,SEC,1,
1137,MATH,880,BURNABY,3,SEC,0,. Faculty
1137,MATH,880,BURNABY,3,SEC,0,. Faculty
1137,MATH,880,BURNABY,3,SEC,0,. Faculty
1137,MATH,882,BURNABY,10,SEC,0,. Faculty
1137,MATH,890,BURNABY,20,SEC,0,Stuart Billings
1137,MATH,890,OFF,20,SEC,0,Stuart Billings
1137,MATH,891,BURNABY,6,SEC,0,Stuart Billings
1137,MATH,891,OFF,20,SEC,0,Stuart Billings
1137,MATH,892,BURNABY,6,SEC,0,Stuart Billings
1137,MATH,892,OFF,20,SEC,0,Stuart Billings
1137,MATH,894,BURNABY,6,SEC,0,. Faculty
1137,MATH,894,BURNABY,6,SEC,0,. Faculty
1137,MATH,894,BURNABY,6,SEC,0,. Faculty
1137,MATH,895,BURNABY,6,SEC,7,Paul Tupper
1137,MATH,895,BURNABY,6,SEC,3,Weiran Sun
1137,MATH,895,BURNABY,6,SEC,0,
1137,MATH,895,BURNABY,5,SEC,0,
1137,MATH,896,BURNABY,6,SEC,0,
1137,MATH,898,BURNABY,35,SEC,11,
1137,MATH,898,OFF,5,SEC,0,
1137,MATH,899,BURNABY,35,SEC,25,
1137,MATH,899,OFF,5,SEC,2,
1137,MSE,100,SURREY,108,LEC,109,Krishna Vijayaraghavan
1137,MSE,100,SURREY,108,TUT,109,Krishna Vijayaraghavan
1137,MSE,100,SURREY,27,LAB,29,Krishna Vijayaraghavan
1137,MSE,100,SURREY,27,LAB,27,Krishna Vijayaraghavan
1137,MSE,100,SURREY,27,LAB,26,Krishna Vijayaraghavan
1137,MSE,100,SURREY,27,LAB,27,Krishna Vijayaraghavan
1137,MSE,110,SURREY,30,LEC,29,Amr Marzouk
1137,MSE,110,SURREY,30,TUT,29,Amr Marzouk
1137,MSE,110,SURREY,30,LEC,21,Amr Marzouk
1137,MSE,110,SURREY,30,TUT,21,Amr Marzouk
1137,MSE,110,SURREY,30,LAB,29,Amr Marzouk
1137,MSE,110,SURREY,30,LAB,21,Amr Marzouk
1137,MSE,193,SURREY,10,SEC,0,Harriet Chicoine
1137,MSE,220,SURREY,108,LEC,111,Woo Soo Kim
1137,MSE,220,SURREY,108,TUT,111,Woo Soo Kim
1137,MSE,220,SURREY,36,LAB,37,Woo Soo Kim
1137,MSE,220,SURREY,36,LAB,38,Woo Soo Kim
1137,MSE,220,SURREY,36,LAB,36,Woo Soo Kim
1137,MSE,221,SURREY,108,LEC,116,Woo Soo Kim
1137,MSE,221,SURREY,108,TUT,116,Woo Soo Kim
1137,MSE,221,SURREY,54,LAB,58,Woo Soo Kim
1137,MSE,221,SURREY,54,LAB,58,Woo Soo Kim
1137,MSE,250,SURREY,100,LEC,86,Ahmad Rad
1137,MSE,250,SURREY,100,TUT,86,Ahmad Rad
1137,MSE,250,SURREY,50,LAB,37,Ahmad Rad
1137,MSE,250,SURREY,50,LAB,49,Ahmad Rad
1137,MSE,293,SURREY,25,SEC,6,Harriet Chicoine
1137,MSE,293,OFF,10,SEC,2,Harriet Chicoine
1137,MSE,294,SURREY,10,SEC,5,Harriet Chicoine
1137,MSE,294,OFF,10,SEC,0,
1137,MSE,310,SURREY,80,LEC,79,Edward Park
1137,MSE,310,SURREY,80,TUT,79,Edward Park
1137,MSE,310,SURREY,40,LAB,40,Edward Park
1137,MSE,310,SURREY,40,LAB,39,Edward Park
1137,MSE,320,SURREY,108,LEC,85,Krishna Vijayaraghavan
1137,MSE,320,SURREY,108,TUT,85,Krishna Vijayaraghavan
1137,MSE,320,SURREY,108,LAB,85,Krishna Vijayaraghavan
1137,MSE,321,SURREY,108,LEC,102,". Tbd, Peyman Taheri Bonab"
1137,MSE,321,SURREY,108,TUT,102,Peyman Taheri Bonab
1137,MSE,321,SURREY,36,LAB,35,Peyman Taheri Bonab
1137,MSE,321,SURREY,36,LAB,35,Peyman Taheri Bonab
1137,MSE,321,SURREY,36,LAB,32,Peyman Taheri Bonab
1137,MSE,380,SURREY,99,LEC,92,Kevin Oldknow
1137,MSE,380,SURREY,99,TUT,92,Kevin Oldknow
1137,MSE,391,SURREY,90,SEM,78,Amr Marzouk
1137,MSE,391,SURREY,90,TUT,78,Amr Marzouk
1137,MSE,391,SURREY,30,LAB,25,Amr Marzouk
1137,MSE,391,SURREY,30,LAB,23,Amr Marzouk
1137,MSE,391,SURREY,30,LAB,30,Amr Marzouk
1137,MSE,393,SURREY,25,SEC,19,Harriet Chicoine
1137,MSE,393,OFF,10,SEC,6,Harriet Chicoine
1137,MSE,394,SURREY,10,SEC,5,Harriet Chicoine
1137,MSE,394,OFF,10,SEC,0,
1137,MSE,486,SURREY,5,SEM,2,Kevin Oldknow
1137,MSE,487,SURREY,5,SEM,4,. Tbd
1137,MSE,493,SURREY,35,SEC,27,Harriet Chicoine
1137,MSE,493,OFF,20,SEC,8,Harriet Chicoine
1137,MSE,494,SURREY,10,SEC,2,Harriet Chicoine
1137,MSE,494,OFF,20,SEC,1,Harriet Chicoine
1137,MSE,494,SURREY,10,SEC,0,
1137,MSE,494,OFF,10,SEC,0,
1137,MSE,498,SURREY,5,SEC,0,
1137,MSE,499,SURREY,5,SEC,0,
1137,MSE,822,SURREY,25,LEC,11,Majid Bahrami
1137,MSE,891,SURREY,50,SEC,18,
1137,MSE,892,SURREY,50,SEC,3,
1137,MSE,893,SURREY,10,LEC,8,Kevin Oldknow
1137,MSE,894,SURREY,25,LEC,6,Maureen Hindy
1137,MSE,898,SURREY,80,SEC,28,
1137,MSE,899,SURREY,80,SEC,58,
1137,PHYS,100,BURNABY,342,LEC,327,Amir Darmanaki Farahani
1137,PHYS,100,BURNABY,18,TUT,16,
1137,PHYS,100,BURNABY,18,TUT,18,
1137,PHYS,100,BURNABY,18,TUT,18,
1137,PHYS,100,BURNABY,18,TUT,18,
1137,PHYS,100,BURNABY,18,TUT,17,
1137,PHYS,100,BURNABY,18,TUT,15,
1137,PHYS,100,BURNABY,18,TUT,12,
1137,PHYS,100,BURNABY,18,TUT,18,
1137,PHYS,100,BURNABY,18,TUT,18,
1137,PHYS,100,BURNABY,18,TUT,18,
1137,PHYS,100,BURNABY,18,TUT,17,
1137,PHYS,100,BURNABY,18,TUT,18,
1137,PHYS,100,BURNABY,18,TUT,18,
1137,PHYS,100,BURNABY,18,TUT,14,
1137,PHYS,100,BURNABY,18,TUT,18,
1137,PHYS,100,BURNABY,18,TUT,18,
1137,PHYS,100,BURNABY,18,TUT,18,
1137,PHYS,100,BURNABY,18,TUT,18,
1137,PHYS,100,BURNABY,18,TUT,13,
1137,PHYS,100,BURNABY,18,TUT,7,
1137,PHYS,100,SURREY,90,LEC,55,Laleh Samii
1137,PHYS,100,SURREY,18,TUT,18,
1137,PHYS,100,SURREY,18,TUT,9,
1137,PHYS,100,SURREY,18,TUT,10,
1137,PHYS,100,SURREY,18,TUT,18,
1137,PHYS,100,BURNABY,50,OPL,0,
1137,PHYS,100,SURREY,40,OPL,0,
1137,PHYS,101,BURNABY,306,LEC,273,Sarah Johnson
1137,PHYS,101,BURNABY,19,TUT,19,
1137,PHYS,101,BURNABY,20,TUT,20,
1137,PHYS,101,BURNABY,20,TUT,20,
1137,PHYS,101,BURNABY,18,TUT,16,
1137,PHYS,101,BURNABY,21,TUT,21,
1137,PHYS,101,BURNABY,19,TUT,18,
1137,PHYS,101,BURNABY,18,TUT,8,
1137,PHYS,101,BURNABY,18,TUT,17,
1137,PHYS,101,BURNABY,18,TUT,18,
1137,PHYS,101,BURNABY,18,TUT,18,
1137,PHYS,101,BURNABY,19,TUT,16,
1137,PHYS,101,BURNABY,18,TUT,9,
1137,PHYS,101,BURNABY,22,TUT,22,
1137,PHYS,101,BURNABY,20,TUT,20,
1137,PHYS,101,BURNABY,18,TUT,18,
1137,PHYS,101,BURNABY,18,TUT,13,
1137,PHYS,101,BURNABY,40,OPL,0,
1137,PHYS,102,BURNABY,229,LEC,165,Jenifer Thewalt
1137,PHYS,102,BURNABY,18,TUT,18,
1137,PHYS,102,BURNABY,21,TUT,19,
1137,PHYS,102,BURNABY,18,TUT,16,
1137,PHYS,102,BURNABY,20,TUT,20,
1137,PHYS,102,BURNABY,20,TUT,20,
1137,PHYS,102,BURNABY,18,TUT,18,
1137,PHYS,102,BURNABY,21,TUT,17,
1137,PHYS,102,BURNABY,21,TUT,20,
1137,PHYS,102,BURNABY,21,TUT,17,
1137,PHYS,102,SURREY,54,LEC,42,George Kirczenow
1137,PHYS,102,SURREY,54,TUT,42,
1137,PHYS,102,BURNABY,40,OPL,0,
1137,PHYS,120,BURNABY,331,LEC,259,Jeffrey Sonier
1137,PHYS,120,BURNABY,18,TUT,14,
1137,PHYS,120,BURNABY,21,TUT,20,
1137,PHYS,120,BURNABY,20,TUT,20,
1137,PHYS,120,BURNABY,19,TUT,19,
1137,PHYS,120,BURNABY,18,TUT,16,
1137,PHYS,120,BURNABY,19,TUT,12,
1137,PHYS,120,BURNABY,19,TUT,6,
1137,PHYS,120,BURNABY,18,TUT,8,
1137,PHYS,120,BURNABY,18,TUT,12,
1137,PHYS,120,BURNABY,18,TUT,18,
1137,PHYS,120,BURNABY,18,TUT,16,
1137,PHYS,120,BURNABY,18,TUT,15,
1137,PHYS,120,BURNABY,18,TUT,14,
1137,PHYS,120,BURNABY,18,TUT,17,
1137,PHYS,120,BURNABY,18,TUT,8,
1137,PHYS,120,BURNABY,18,TUT,5,
1137,PHYS,120,BURNABY,24,TUT,22,
1137,PHYS,120,BURNABY,18,TUT,17,
1137,PHYS,121,BURNABY,125,LEC,73,Xiaoke Chen
1137,PHYS,121,BURNABY,18,TUT,16,
1137,PHYS,121,BURNABY,18,TUT,15,
1137,PHYS,121,BURNABY,18,TUT,17,
1137,PHYS,121,BURNABY,18,TUT,17,
1137,PHYS,121,BURNABY,18,TUT,8,
1137,PHYS,125,BURNABY,65,LEC,47,Howard Trottier
1137,PHYS,125,BURNABY,26,TUT,21,
1137,PHYS,125,BURNABY,26,TUT,26,
1137,PHYS,125,BURNABY,0,OPL,0,
1137,PHYS,130,BURNABY,24,LAB,22,Xiaoke Chen
1137,PHYS,130,BURNABY,24,LAB,23,Xiaoke Chen
1137,PHYS,131,BURNABY,24,LAB,18,Jeffrey Sonier
1137,PHYS,131,BURNABY,24,LAB,16,Jeffrey Sonier
1137,PHYS,140,SURREY,54,LEC,45,Neil Alberding
1137,PHYS,140,SURREY,54,TUT,45,Neil Alberding
1137,PHYS,140,SURREY,54,LEC,52,Neil Alberding
1137,PHYS,140,SURREY,54,TUT,52,Neil Alberding
1137,PHYS,140,SURREY,54,LAB,52,Neil Alberding
1137,PHYS,140,SURREY,54,LAB,45,Neil Alberding
1137,PHYS,192,BURNABY,120,LEC,67,Michael Hayden
1137,PHYS,211,BURNABY,72,LEC,66,Andrew Debenedictis
1137,PHYS,211,BURNABY,21,TUT,19,
1137,PHYS,211,BURNABY,18,TUT,12,
1137,PHYS,211,BURNABY,18,TUT,17,
1137,PHYS,211,BURNABY,18,TUT,18,
1137,PHYS,231,BURNABY,20,LEC,16,Simon Watkins
1137,PHYS,231,BURNABY,20,LAB,16,
1137,PHYS,255,BURNABY,40,LEC,35,Paul Haljan
1137,PHYS,255,BURNABY,40,TUT,35,. Faculty
1137,PHYS,332W,BURNABY,30,LEC,32,Karen Kavanagh
1137,PHYS,332W,BURNABY,30,LAB,32,. Faculty
1137,PHYS,335,BURNABY,10,SEC,0,"Gwen Litchfield, Joan Lagman"
1137,PHYS,335,OFF,10,SEC,0,"Gwen Litchfield, Joan Lagman"
1137,PHYS,336,BURNABY,10,SEC,1,"Gwen Litchfield, Joan Lagman"
1137,PHYS,336,OFF,10,SEC,1,"Gwen Litchfield, Joan Lagman"
1137,PHYS,347,BURNABY,18,LEC,19,Eldon Emberly
1137,PHYS,347,BURNABY,18,TUT,19,
1137,PHYS,384,BURNABY,32,LEC,23,Howard Trottier
1137,PHYS,384,BURNABY,32,TUT,23,
1137,PHYS,385,BURNABY,30,LEC,29,Bernd Stelzer
1137,PHYS,385,BURNABY,30,TUT,29,
1137,PHYS,413,BURNABY,25,LEC,14,Levon Pogosian
1137,PHYS,413,BURNABY,25,TUT,14,Levon Pogosian
1137,PHYS,421,BURNABY,65,LEC,40,Michael Hayden
1137,PHYS,421,BURNABY,22,TUT,14,
1137,PHYS,421,BURNABY,19,TUT,17,
1137,PHYS,421,BURNABY,24,TUT,9,
1137,PHYS,432,BURNABY,5,SEC,0,. Faculty
1137,PHYS,433,BURNABY,10,LAB,4,John Bechhoefer
1137,PHYS,435,BURNABY,10,SEC,0,"Gwen Litchfield, Joan Lagman"
1137,PHYS,435,OFF,10,SEC,0,"Gwen Litchfield, Joan Lagman"
1137,PHYS,436,BURNABY,10,SEC,0,"Gwen Litchfield, Joan Lagman"
1137,PHYS,436,OFF,10,SEC,0,"Gwen Litchfield, Joan Lagman"
1137,PHYS,437,BURNABY,10,SEC,0,"Gwen Litchfield, Joan Lagman"
1137,PHYS,437,OFF,10,SEC,0,"Gwen Litchfield, Joan Lagman"
1137,PHYS,455,BURNABY,18,LEC,3,John Bechhoefer
1137,PHYS,490,BURNABY,15,LEC,9,Andrei Frolov
1137,PHYS,801,BURNABY,80,SEM,26,Igor Herbut
1137,PHYS,801,OFF,10,SEM,0,Igor Herbut
1137,PHYS,802,BURNABY,50,SEM,13,"Jen Chang, Malcolm Kennett, Simon Watkins"
1137,PHYS,810,BURNABY,30,LEC,11,Igor Herbut
1137,PHYS,821,BURNABY,30,LEC,7,Andrew Debenedictis
1137,PHYS,833,BURNABY,10,LAB,0,John Bechhoefer
1137,PHYS,881,BURNABY,10,LEC,3,Andrei Frolov
1137,PHYS,883,BURNABY,1,SEC,1,Howard Trottier
1137,PHYS,898,BURNABY,50,SEC,19,
1137,PHYS,898,OFF,5,SEC,0,
1137,PHYS,899,BURNABY,50,SEC,37,
1137,PHYS,899,OFF,5,SEC,1,
1137,STAT,100,SURREY,200,LEC,159,Jorge Rodriguez
1137,STAT,100,SURREY,48,OPL,0,
1137,STAT,101,BURNABY,192,LEC,146,Qian Zhou
1137,STAT,101,HRBRCNTR,32,LEC,35,Ian Bercovitz
1137,STAT,101,HRBRCNTR,32,TUT,35,Ian Bercovitz
1137,STAT,101,BURNABY,40,OPL,0,
1137,STAT,201,BURNABY,504,LEC,277,Qian Zhou
1137,STAT,201,BURNABY,40,OPL,0,
1137,STAT,203,SURREY,150,LEC,85,Oksana Chkrebtii
1137,STAT,203,SURREY,40,OPL,0,
1137,STAT,270,BURNABY,254,LEC,176,Xiaoqiong Hu
1137,STAT,270,BURNABY,40,OPL,0,
1137,STAT,285,SURREY,89,LEC,66,Scott Pai
1137,STAT,285,SURREY,30,TUT,30,Scott Pai
1137,STAT,285,SURREY,30,TUT,26,Scott Pai
1137,STAT,285,SURREY,29,TUT,10,
1137,STAT,300W,BURNABY,30,SEM,19,Carl Schwarz
1137,STAT,305,BURNABY,350,LEC,273,William McNeney
1137,STAT,305,BURNABY,40,OPL,0,
1137,STAT,330,BURNABY,95,LEC,73,Liangliang Wang
1137,STAT,330,BURNABY,31,TUT,10,
1137,STAT,330,BURNABY,32,TUT,31,
1137,STAT,330,BURNABY,32,TUT,32,
1137,STAT,336,BURNABY,10,SEC,3,Joan Lagman
1137,STAT,336,OFF,10,SEC,0,Joan Lagman
1137,STAT,337,BURNABY,10,SEC,2,Joan Lagman
1137,STAT,337,OFF,10,SEC,1,Joan Lagman
1137,STAT,350,BURNABY,95,LEC,40,Boxin Tang
1137,STAT,350,BURNABY,31,TUT,5,Boxin Tang
1137,STAT,350,BURNABY,32,TUT,7,Boxin Tang
1137,STAT,350,BURNABY,32,TUT,28,Boxin Tang
1137,STAT,430,BURNABY,66,LEC,58,Steven Thompson
1137,STAT,430,BURNABY,33,TUT,26,Steven Thompson
1137,STAT,430,BURNABY,33,TUT,32,Steven Thompson
1137,STAT,436,BURNABY,10,SEC,0,Joan Lagman
1137,STAT,436,OFF,10,SEC,0,Joan Lagman
1137,STAT,437,BURNABY,10,SEC,0,Joan Lagman
1137,STAT,437,OFF,10,SEC,2,Joan Lagman
1137,STAT,438,BURNABY,10,SEC,0,Joan Lagman
1137,STAT,438,OFF,10,SEC,0,Joan Lagman
1137,STAT,450,BURNABY,30,LEC,25,Jinko Graham
1137,STAT,450,BURNABY,30,TUT,25,Jinko Graham
1137,STAT,485,BURNABY,99,LEC,98,Steven Thompson
1137,STAT,485,BURNABY,33,TUT,33,Steven Thompson
1137,STAT,485,BURNABY,33,TUT,33,Steven Thompson
1137,STAT,485,BURNABY,33,TUT,32,Steven Thompson
1137,STAT,685,BURNABY,25,LEC,2,Steven Thompson
1137,STAT,811,BURNABY,15,SEC,2,Ian Bercovitz
1137,STAT,812,BURNABY,15,SEC,7,Ian Bercovitz
1137,STAT,812,BURNABY,10,SEC,0,Ian Bercovitz
1137,STAT,830,BURNABY,25,LEC,16,Richard Lockhart
1137,STAT,850,BURNABY,25,LEC,13,Boxin Tang
1137,STAT,852,BURNABY,25,LEC,5,Jiguo Cao
1137,STAT,880,BURNABY,10,SEC,2,Joan Lagman
1137,STAT,880,OFF,10,SEC,0,Joan Lagman
1137,STAT,881,BURNABY,10,SEC,0,Joan Lagman
1137,STAT,881,OFF,10,SEC,0,Joan Lagman
1137,STAT,882,BURNABY,10,SEC,1,Joan Lagman
1137,STAT,882,OFF,10,SEC,0,Joan Lagman
1137,STAT,883,BURNABY,10,SEC,0,Joan Lagman
1137,STAT,883,OFF,10,SEC,0,Joan Lagman
1137,STAT,894,BURNABY,10,SEC,1,"Gary Parker, William McNeney"
1137,STAT,895,BURNABY,10,SEC,3,Yi Lu
1137,STAT,898,BURNABY,20,SEC,20,. Faculty
1137,STAT,898,OFF,5,SEC,1,. Faculty
1137,STAT,899,BURNABY,20,SEC,12,. Faculty
1137,STAT,899,OFF,5,SEC,1,. Faculty
1141,CMPT,102,BURNABY,50,LEC,47,Brian Funt
1141,CMPT,105W,SURREY,90,LEC,81,Harinder Khangura
1141,CMPT,118,BURNABY,128,SEC,133,"Bradley Bart, Richard Vaughan"
1141,CMPT,120,BURNABY,182,LEC,179,Jeremie Lumbroso
1141,CMPT,120,BURNABY,26,LAB,25,Jeremie Lumbroso
1141,CMPT,120,BURNABY,26,LAB,25,Jeremie Lumbroso
1141,CMPT,120,BURNABY,26,LAB,26,Jeremie Lumbroso
1141,CMPT,120,BURNABY,26,LAB,26,Jeremie Lumbroso
1141,CMPT,120,BURNABY,26,LAB,25,Jeremie Lumbroso
1141,CMPT,120,BURNABY,26,LAB,26,Jeremie Lumbroso
1141,CMPT,120,BURNABY,26,LAB,26,Jeremie Lumbroso
1141,CMPT,125,BURNABY,128,LEC,133,Bradley Bart
1141,CMPT,125,BURNABY,32,LAB,34,Bradley Bart
1141,CMPT,125,BURNABY,32,LAB,33,Bradley Bart
1141,CMPT,125,BURNABY,32,LAB,33,Bradley Bart
1141,CMPT,125,BURNABY,32,LAB,33,Bradley Bart
1141,CMPT,130,SURREY,60,LEC,54,John Edgar
1141,CMPT,130,SURREY,21,LAB,21,John Edgar
1141,CMPT,130,SURREY,23,LAB,22,John Edgar
1141,CMPT,130,SURREY,16,LAB,11,John Edgar
1141,CMPT,135,SURREY,45,LEC,39,Louis Hafer
1141,CMPT,135,SURREY,23,LAB,20,Louis Hafer
1141,CMPT,135,SURREY,10,LAB,9,Louis Hafer
1141,CMPT,135,SURREY,12,LAB,10,Louis Hafer
1141,CMPT,150,BURNABY,156,LEC,151,Bradley Bart
1141,CMPT,150,BURNABY,26,LAB,26,Bradley Bart
1141,CMPT,150,BURNABY,26,LAB,23,Bradley Bart
1141,CMPT,150,BURNABY,26,LAB,26,Bradley Bart
1141,CMPT,150,BURNABY,26,LAB,25,Bradley Bart
1141,CMPT,150,BURNABY,26,LAB,26,Bradley Bart
1141,CMPT,150,BURNABY,26,LAB,25,Bradley Bart
1141,CMPT,150,SURREY,70,LEC,66,Harinder Khangura
1141,CMPT,150,SURREY,26,LAB,26,Harinder Khangura
1141,CMPT,150,SURREY,26,LAB,26,Harinder Khangura
1141,CMPT,150,SURREY,18,LAB,14,Harinder Khangura
1141,CMPT,150,HRBRCNTR,35,LEC,31,Bobby Chan
1141,CMPT,165,BURNABY,60,SEC,59,Gregory Baker
1141,CMPT,165,BURNABY,60,SEC,57,Gregory Baker
1141,CMPT,165,BURNABY,60,SEC,56,Gregory Baker
1141,CMPT,165,BURNABY,208,LEC,195,Gregory Baker
1141,CMPT,166,SURREY,76,LEC,72,Toby Donaldson
1141,CMPT,166,SURREY,26,LAB,26,Toby Donaldson
1141,CMPT,166,SURREY,26,LAB,25,Toby Donaldson
